text,label
"These are the best doughnuts ever made. Non-vegan wouldn't know the difference. They are delicious: great texture, the dough's consistency is excellent, and the flavor profiles are dynamic yet classic. Well done!!! I wish this business nothing but success!",1
"The BEST vegan donuts that I have ever tried. They have both cake donuts and regular donuts. Their flavors are so unique, and I was excited to try their fall flavors: pumpkin spice, maple cream, and apple cider. All were amazing!!! Luckily, I did not experience a wait. Their hours are limited, so check before you go!",1
"I am not vegan. Yet somehow these are my favorite donuts in the world. I moved to Texas a year ago and I still find myself dreaming about these donuts. I have tried every donut shop in Cleveland and no one can compare to Vegan Doughnut Company's maple cream filled or glazed twist. If you are hesitant about going here for donuts because they're vegan let me enlighten and encourage you. The texture of all of their donuts are heavenly, the flavors can't be compared. The glaze may be a little runnier than Krispy Kreme but it is delicious. GO HERE!!!!!",1
Our favorite doughnut place around! I love the lavender lemonade one and the cookie dough. The texture is fluffy and chewy- the flavors pop and are not too sweet.,1
Super cute and modern. Doughnuts are very big and pretty. And the taste.. nothing compares,1
This place is incredible. Follow their instagram to see their current menu and when they're open. You'll never run out of delicious donuts to try - but I have to say their old fashioned is my favorite. The donuts are light and fluffy and have the perfect sweetness. The only caveat is that you have to go early - the lines can get long especially around holidays and weekends and they do run out of donuts!,1
I have been stalking this place on Instagram waiting for them to open the brick and mortar store. It finally happened and it took me forever to get here but it was worth the wait! The decor is light and airy. Plants decorate the space and natural light give it a welcoming ambiance. The young lady who helped us (I'm assuming that it was one of the sisters) was so friendly so was the man who greeted us. I chose the strawberry shortcake donut and the lemon lavender donut. My sisters both chose chocolate glazed and cookies and cream. They loved them!! My 3 year old niece ate her donut and most of her aunts donut then asked for another! The donuts are very moist but not greasy. Truly flavorful not just sweet! Having lactose intolerance and other food I may have to make the drive from Shaker whenever I get a taste for a donut! Back for another vegan donut hit! Today I tried the apple cider cake donut and it was delicious! I also learned that they substitute water in place of milk and applesauce in place of egg! You wouldn't know it because the texture and flavor of their donuts is amazing! Keep up the great work!,1
"Legit my new favorite doughnuts. Better than any I've had. Fluffy like Krispy Kreme, but truly better flavors. I came in on Thanksgiving (god bless you all for being open) and even though they were low on stock, I had some pretty fabulous options. Pumpkin, Cherry Pie, lemon lavender, and chocolate sprinkles. INCREDIBLE. I've never had such flavorful, lightly sweet, perfectly crafted donuts in my life. The space itself is super cute, and the women who work there are wonderful. Kind, polite, enthusiastic. I called about 45 min after I left to ask about ingredients because my friend has a cashew allergy, and they happily looked it up for me and confirmed no cashews in their ingredients. Mostly soy based, FYI. So bright and friendly on the phone and appreciated the time she took to make sure she got me the right info. 10/10 would recommend A+ donuts, cannot wait to go back and get some more. It's dangerous that I live five minutes away but I'm also not mad about it ;)",1
"I've been waiting for their store front to open and they didn't disappoint!! I'm personally not a vegan but enjoy some good vegan food. These donuts are AMAZING! I love their unique square shape and the wide range of flavors offered. Can't wait to stop by again soon! Welcome to the neighborhood, Vegan Doughnut Company!!",1
"The Vegan Donut Company is a m a z i n g! I can't say enough great things about them. Customer service- Kyra and Kharisma are quite possibly the sweetest business owners I've ever met. They are friendly, proud of their work, and most of all seem to exude a grateful attitude in every way possible. I've visited their store front to just buy a few donuts but I've also made a custom order of over 100 for a work event and they are such a joy to work with. Taste- the old fashioned donut is better than almost any cake like donut I've had EVER. Cake donuts are my favorite, so this is a big deal for me. Amazing, just try one. Vegan donuts? I'm not a vegan but enjoy a lot of vegan foods. My boyfriend on the other hand is the furthest thing away from vegan that you could probably imagine. When I gave him his first Vegan Donut Co donut he said they were better than another very popular, trendy donut place in cleveland, and a week later he asked me if we could go back because he's craving some Vegan Donut Co. Kudos, ladies! The only reason I'm at 4 starts instead of 5 is *somtimes* the donuts can be really greasy. The last box of 4 I got had a grease stain on the whole bottom of the box after a few hours. This may just be on the outside of the donuts, because when you bite into them you don't get a mouth full of grease like the dough soaked it up. So, I'm not sure what's going on there or if it was just a off day for me, but the Vegan Donut Co is such a winner for vegans and non vegans alike.",1
"If this is what all of being vegan tastes like, sign me up (lol it's not, and don't). But these are possibly THE most flavorful doughnuts I've ever had - as in real, fresh, natural ingredient flavor, not just fried sugar bomb flavor (although there's a time and place for that too). We visited the first day they re-opened after the COVID-19 closure - aaaand they were sold out. So we returned the next weekend and waited in line for about 30 minutes before finally getting our chance. It's a clean and simple interior with lots of big pretty plants, a menu board, and a counter with all the fresh goodies lined up and waiting to be eaten! When we walked in, the trays for two of the flavors we wanted most were empty. We're so used to this happening (see: Brewnuts) but UNLIKE Brewnuts they had more ready in the back within 2 minutes. It's almost like they anticipated which flavors would be popular and planned ahead so that customers wouldn't leave disappointed. I appreciate that so much! Staff were very friendly and efficient too. Way to do business! We tried the maple cream, lemon lavender, blueberry cake, strawberry shortcake, banana pudding, and old fashioned cake. There wasn't a bad or even mediocre one in the bunch. These are very light and fluffy doughnuts, not heavy or dense at all. And again, the flavors are so fresh and well done that it really put them over the top. The maple cream was the sweetest of the bunch, and my husband and I both agreed that the strawberry shortcake was our favorite. We can't wait to come back and try more of their amazing flavors. Support black-owned businesses!",1
The best donuts on the west side of Cleveland! The revolving menu is fantastic. My favorites so far have been the strawberry creme filling and cookies & cream. The staff/owners are always so nice as well. Highly recommend!,1
"Wow! These doughnuts are utterly delicious! I have been eating dairy and soy free for a couple of months now and have found it challenging to find good desserts, especially chocolate. My mom gifted me a box of these amazing treats for my birthday and I was blown away by the flavors and quality of the doughnuts. Even if you're not vegan, you need to check this place out. You won't regret it - sooo yummy!!",1
"I was have a vegan day, so this doughnut shop popped up and I was super excited to try it! And let me tell you it's just as good as non vegan doughnuts. The shop is so cute and they have a great verity, my kids loved them as well. We'll definitely be going back.",1
"This place is awesome! I had a glazed twist doughnut, and it was served to me warm. It was like going to Krispy Kreme when the light is on, but better. The dough is chewy and soft and perfectly flavored. I don't normally eat sweets, but I'd driven by and wondered about this place. The indulgence was well worth it. The person I visited with is not a vegan, and felt just as satisfied as I was. It's always nice when choosing a vegan option doesn't require a sacrifice of taste or quality. Two thumbs up, Vegan Doughnut Company!",1
"I don't think you understand how excited I am that Vegan Doughnuts finally has it's own place! I first tried their donuts at Night Market a few years ago and since then have sought them out at Night Market, at the Cleveland Flea, pretty much anywhere they popped up. I've tried several of their donuts but my favorite out of all those is, and always will be, the lemon lavender one. If you haven't had it yet, wait no further and go get one. My family hadn't had them before so I picked up two lemon lavender, a Boston cream, a cookie dough, a cookies & cream and a s'mores one. The interior of this place is cute and they're currently open Friday-Sunday during specific hours (checking their Facebook page is your best bet). They have a few standard flavors and then a few they rotate (their Facebook page is your friend to see what they're offering that day). $3 for a donut might seem a bit much but considering the quality, the size and the density (not too dense but you won't want more than one...MAYBE two if it's that sort of day...), it's worth it. I'm excited to come back and try the flavors I haven't had yet!",1
"My boss had been raving about this place for months so we had to try it. We are not vegan, heck we aren't even vegetarians but wanted to try something new. The donuts were delicious. We tried the glazed twist, blueberry cake, and apple cider. The store opens at 9am on weekends but we didn't get there until after 11am so most of their selection was sold out. My daughter, 11, LOVED her twist donut, having no idea that it wasn't a ""regular"" donut. The blueberry cake donut was sweet while not being over whelming. The donuts themselves were very light and not dense or heavy. I was very pleasantly surprised. Definitely will be back to try the tiramisu and oatmeal cookie dough, the flavors change monthly so we will have to go sooner than later.",1
"Donut ask me about my diet! Actually, do ask, because I've been munching on the most mouth-watering vegan doughnuts! That's right, a plant-based version of this delicious treat. While these doughnuts do not contain dairy or eggs, you'll still get lost in the amazing flavors, forgetting that these are vegan to begin with. The Vegan Doughnut Company is serving up a variety of super light, fluffy, and pillowy doughnuts, covered with fresh toppings, filled with strawberry, maple, or boston cream, made from wholesome ingredients, which make them utterly irresistible. From the popular glazed twist, to lemon lavender, you'll want to sink your teeth in. Whether you like your donuts plain or dipped, they have a wide selection that will please your taste buds. They even have chocolate sprinkled to remind you just how good the childhood classic really is. If you want to be impressed, order the strawberry shortcake--IMO it's easily the best doughnut I have ever had! The toppings alone will make you drool. Sweeten up your day with a deluxe sweet treat from The Vegan Doughnut Company. The doughnuts go fast, so get there early to snag the best flavors. I can not recommend this place enough! <a href=""/redir?url=http%3A%2F%2FSincerelybs.com&s=02a0e1d68263c14c0dd58132bf7feba8549331742830e3958cfae58bc52501f8"" target=""_blank"" rel=""nofollow"">Sincerelybs.com</a>",1
"Picked up 2 dozen donuts this morning to share with family. I have a dairy allergy so I'm always excited to find treats that I can indulge in! Tried the blueberry, strawberry with sprinkles, lemon lavender, Boston Cream, glazed and chocolate with sprinkles. My favorites were the strawberry and chocolate. The ladies who waited on me this morning (mom and daughter) were very friendly. Donuts were good...I probably won't spend $48 on donuts again anytime soon.",1
"I used to drive to Indy for a Long's donut (Google them), but since I've found this jewel I can stay home and drive up the street. Great donuts.",1
"The best donuts I've ever had in my life. Everyone I've introduced these donuts to has said the same thing. Obsessed with the simple glazed twists that they have pretty much every day, but also love some of the fancier ones too: Creme filled, s'mores, lavender, YUM. EVERYONE needs to go here. If I lived closer I'd probably go every weekend. & they offer a discount if you bring your own container!!",1
"Awesome donuts! Been getting their donuts since they were a popup. Really fresh, great variety, delicious, and super nice owners. Best vegan (or any) donuts ever!!",1
"Such a cute little doughnut shop!!! The doughnuts were delicious and totally vegan.I came in with the intention to buy 1 doughnut, and ended up leaving with 4. Each one better than the last. Lemon lavender, chocolate sprinkles, strawberry shortcake I believe, and cookies and cream. Light, fluffy and not to sweet. Great for vegans and non vegans alike, I'll definitely be back.",1
"Love the donuts and I'm not even vegan. The service was great also! My recommendation if someone says this is their first time in - offer suggestions or get to know the customer a little. Especially when they look a little indecisive about all the options. Also, the location is wonderful, the interior is amazing! I'd turn the music up a little bit to create that vibe. I went on a Sunday morning so maybe what's why but I'd love to hear some good tunes! I'll be back to try all the flavors!!",1
"A coworker just brought donuts from this place, the s'mores donut is delicious! Great flavor",1
"GOURMET CAKE & PASTRIES AT ITS FINEST! The Butterwood Bake Consortium is one of my favorite places to stop for dessert if I'm in the city. The shop has this super cool vintage speakeasy type of vibe and the cake and dessert assortments are incredible. This is not just a place you go for a slice of chocolate cake, however, no, no.... These flavors are anything but ordinary - pictured here: Lavender cake with agave buttercream. Or how about Rose Poppy seed with a vanilla frosting? Olive oil cake with a orange honey icing, brown butter blondies with a cinnamon/sugar ""pixie dust"" topping. And these are just to name a few I saw last night. The flavors and assortments change every time I go, and I promise they never disappoint and are all ""melt in your mouth"" Incredible! Bonus: they also are open late and have wonderful coffee and tea options to go alongside your dessert! It's the perfect evening spot after a nice dinner if your in the city/Lawrenceville area!",1
"Stopped in for the first time last night. Was a cute way to end date night. The vibes are chill AF and the aesthetic is very vintage living room meets comfy-cozy coffee shop. It was very lowkey and quiet - couple people were even reading books peacefully while enjoying their pastries. Everyone was very nice and the items were well priced. We didn't try their coffee because it was 9pm but it all looked good. We ordered an earl grey parfait cake to split. I was pleasantly surprised to find that it wasnt overwhelming sweet as some dessert shops are. It was the perfect balance of flavor and subtle sweetness. My GF who doesn't like cake (i know, i know) even enjoyed it which is saying something! Definitely recommend this place for a cute date, me-time, or a chill friend meet up. Also their cakes looked delicious and were so beautiful, for sure would consider purchasing if I ever need one for an event!",1
"Wow this place is a gem. Inviting, beautifully decorated and amazing selections of baked goods. Great for an intimate meeting place, remote working space or writing. Street parking is in front of the bakery.",1
"Visited the BBC for the first time a few weeks ago for a late-night treat with friends, and it was delightful! This place has been on my list to visit for years now, and I'm sorry I waited so long - their cakes are incredible! I tried a slice of orange poppy cake and it was moist, flavorful, not too sweet, and incredibly balanced in textures and elements. They had so many interesting options to choose from, it was so difficult to decide on just one dessert! Many of their offerings are vegan, too, just as a PSA! I'd love to get one of these cakes for a birthday gift or a special occasion, and for all my future late night sweet tooth cravings. I would be remiss not to mention that the staff member serving us that night was unceasingly kind, patient, and so helpful despite the busy line of patrons. My hope is that this place is around for many years to come! I can't wait to return!",1
"Cake by the slice? Yes, please! I just love this place. It was an old staple of mine when it first opened, but I haven't been able to stop by as often recently. I popped in this afternoon to pick up a birthday treat for a friend. It was packed! Lots of people enjoying yummy cakes. A favorite of my family is the brown butter blondie - they almost always have them. I enjoy that the cakes are always rotating and you can try tons of fun combos.",1
"When you walk in here your eyes are gonna be all over scanning the walls, decor, and the adorable selection of cakes. They're almost too pretty to eat!",1
I haven't been to Butterwood in awhile but was driving past it and decided to stop for a sweet treat to take home. I was going to get a slice of cake but saw this adorable tea cake (I bought two different ones but only took a photo of one!) and decided to get. It was the perfect bite size for breakfast with my latte. I highly recommend BBC for any treats. Note: I'm not sure if the frosting is vegan but many of the cake based are.,1
"I loved this cafe! They have a wonderful variety of cakes and treats to go along with your coffee / tea. The staff was friendly and the space is great to relax. Being there on a Friday night, we were surprised how busy it got throughout the time we sat in the cafe. Being open late it is a great space to go for after dinner tea and dessert. I tried the butterscotch pudding (delicious!), had a hot tea with plenty of water refills, and got a blondie to go. Love it - will be back next time I'm in Lawrenceville!",1
"It's been a minute since I visited the Butterwood Bake consortium but man oh man, do I dream about this place at night! The ambiance is awesome. The cake is delicious. Overall 5/5 and definitely recommend to check out if you're in Upper Lawrenceville looking for a sweet treat! Parking in upper Lawrenceville tends to be easier than mid-lower part of the neighborhood. And if I'm not mistaken there is a parking lot next to Butterwood, so if it's open you can pull in and park very easily. Prices are on the higher side, but this is delicious freaking cake! It's definitely a fun treat to grab with a friend or loved one.",1
"Run, don't walk to get their vegan blueberry oat crumble! We arrived at about 9:30pm after a soccer game. Most of their stuff was sold out, but I managed to snag two vegan tea cakes and as an after thought, the blueberry crumble. The tea cakes were delicate and delicious. I had the crumble this morning with my coffee and I could not stop eating it until it was gone! Really glad we stopped by this adorable bakery last night and we'll definitely be back the next time we come through Pittsburgh.",1
"Lovely and quaint sweet shop! The interior was so cute... Their selection mostly consisted of cakes and I got the raspberry jasmine cake with honey buttercream frosting. When I took the first bite, I felt the cake was very moist and thick. I really couldn't get the flavors. It was a huge piece, so I boxed it up. After leaving it at room temperature for sometime, the frosting felt so tasty and so the the cake. The prices are slightly on the expensive side. For example, a bottle of pellegrino was $4. Nevertheless, it wouldn't hurt to try this spot.",1
"I've known of The Butterwood Bake Consortium for quite a long time, but as a South Hills girl, this particular spot is a bit out of my way. Finally, I remembered to poke my head in and pick up some treats when I was passing through the area this weekend. Obviously I couldn't enjoy the full Butterwood experience in 2020, but I got to enjoy the important part: the cake! Butterwood is a dessert cafe, meaning they specialize in some of our favorite sweets - think cake, pie, and brownies. Coffee and tea are also served here, so in any year other than 2020, this would be the greatest spot to meet up with friends and catch up. While the dine-in experience is hard/impossible to enjoy right now for reasons beyond Butterwood's control, I can confirm that their desserts are still fabulous. I recently picked up several tea cakes to take home and sample. One was a lavender rose cake with fig buttercream; another was a dark chocolate cake with peanut butter buttercream; and the last was a ginger tea cake. The ginger cake, while good, was actually the ""disappointing"" one out of the bunch (I use the term loosely because again: all were good). I say that because chocolate and peanut butter always go well together and because the lavender-rose-fig combo is out of this world delicious. I did not expect that one to be my favorite, but here we are! A little more about the cake here: on their website they say, ""We bake with organic Beehive Flour, Wholesome Sweeteners Organic Evaporated Cane Juice, Multiple Organics Brand Cocoa Powder, and local butter, cream, and organic eggs, all sourced from Frankferd Farms Organic Foods."" Sounds good, right? Bonus points because Butterwood also serves up gluten-free desserts; in fact, my friends who eat gluten-free diets are the people who sing the loudest praise for this little cafe. While 2020 has sadly kept me from comfortably sitting and enjoying the full cozy cafe experience, Butterwood's baked goods are still fantastic and can always be enjoyed at home. Treat yourself this holiday season and stop in to pick up a delectable dessert - you won't be disappointed!",1
"I thought I'd died and gone to heaven. I thought I wasn't much of a dessert person. It turns out I'm just very discerning and this place sets the bar so high! Seriously, if you've ever wondered about what your last meal request would be, look no further. You cannot go wrong here. The sweets are divine and perfectly pairable with exquisite teas or coffees. The atmosphere is romantic, intellectual, sophisticated yet not pretentious, and old world. I had the cinnamon pixie dust blondie with cinnamon apple herbal tea. My daughter had the lavender olive oil cake with agave buttercream and jasmine rose tea. There are lots of vegan and some gluten-free options, clean ingredients too. Treat yourself or take a friend you love very much. Swoon worthy indeed.",1
"A perfect place to put on your AirPods, do homework, and eat some yummy desserts. Raspberry Rose Cake with Raspberry Buttercream- One of the best cakes I have ever eaten. The flavors of rose and raspberry came through so well and wasn't alarmingly sweet. Although it was on the sweet side, I was still able to finish it. This would definitely taste better with some tea though! Raspberry Jasmine Cake with Honey Buttercream- Definitely on the sweet side. I think the honey buttercream made it too sweet. However, the flavors were delicious though I didn't taste the jasmine at all. Still amazing nonetheless. Overall, I would come back and try their mini cakes over their cake slices!",1
"Hands down my favorite vegan bakery in Pittsburgh! The cutest decor, exquisite flavors and delicious cake! The staff was super kind and helpful, ans even though it was quite expensive, it is definitely worth it!",1
"Coffee and tea in a city that warrants coffee and tea - part 2 of 2 I admit to eating the same sandwich (the Vito - #5) that I always eat at Jimmy John's while I was in Pittsburgh, since there's a Jimmy John's located right outside the T (light rail) station in the city center. However, that was not going to deter me from wanting to find at least one more funky indie coffeehouse that offered either sweet or savory stuff to woof down along with a good cup of tea. This place wasn't recommended. I found it via a Yelp search. First, it's ButterWOOD. It's not ButterWORTH. Don't be coming here looking for pancake syrup. What it is (yeah, what it is, man) is the merging of a bakery and a coffee/tea shop. And the combination works. Let's get right to the desserts. They have traditional cakes, muffins, cupcakes, scones, and the like in various flavors. They are baked on the premises using healthy premium ingredients. In this way, they can satisfy all those health food crazed individuals via GF, vegan, and all those stipulations. For me, this can water down the potentially decadent (fine with me) taste of baked goods, but they were still very good. I also learned that vegan is pronounced ""vee-guhn."" I've always pronounced it as if someone was a Chevy Vega jockey. Then, this place, ButterWOOD, is hilarious on so many levels. They have bordello-like Victorian furnishings inside, complete with red velvet seating and those sorts of accessories befitting a whore house right out of the Wild West. It's in a funky area named Lawrenceville, which might have been on the decline in the past but the earthy-crunchy crowd has deemed it worth rescuing. Now, if earthy-crunchy types throw out attitude, and many of them do, I don't care for them. However, if they're affable and provide good customer service, I can overlook the demographic chasm. Here, the progressive employees and ownership are indeed nice folks. It is priced a little high. That's because they merge a specialty cake shop with the coffeehouse aspect. If not for that, ButterWOOD would get 5 stars. Maybe 4 stars is a better rating in this case because it aligns with the 4 word expression: ""let them eat cake."" It is a unique experience and their goods are good, so check it out at least once. I visited twice.",1
The store is gorgeoussssssssssss! I'm so glad I had an opportunity to stop by! The girl who worked there is beyond informative and wonderful. Everything is aesthetically appealing and delicious! Cakes are sold by slice only so make sure you call 24-48 hours in advance!!,1
"I really liked the bakery decor and reminded me very much of NYC. Unfortunately we got there when there was only one vegan dessert option (would've liked to have been able to try a couple more). However, this blueberry cobbler was to die for so I'm not mad . Do stop in for a tasty treat!",1
"The Butterwood Bake Consortium is a gem of a place and exactly the sort of spot Upper Lawrenceville was lacking. Only a year ago there weren't any good places to grab coffee or tea and pastries past 52nd street. With this covering desserts, coffee, and tea and the nearby B52 cafe, the area is lacking no longer. I came here with a friend who had been wanting to try it with me. I arrived a bit earlier than she did and was greeted by the lovely woman behind the counter. I ordered a vegan blackberry vanilla cake and inquired about the tea options. She let me smell the different types of tea, and I chose the peppermint which I thought would be light enough to pair with the cake. The chestnut tea smelled excellent, and I will be back to try some with a dark chocolate dessert. I sat at one of the Victorian garden style tables, and my order was brought out to me in under five minutes. The cake had been warmed up and the tea came with a little timer for steeping. Everything tasted delicious! By this time my friend had arrived and selected chocolate mouse and an espresso. She felt much the same about the quality of her dessert. I was offered more water for a second cup of tea, and we sat and chatted for over an hour as the place became progressively more full and lively. (There was even a book club!) I loved seeing how much people were enjoying themselves. Dessert here is going to be a regular occurrence!",1
"When I was in Pittsburgh I always visited this place and would get my birthday cake there... well today's my birthday and I was thinking about how badly I wanted a slice (but I am in Mississippi) and thus I will reminisce. It is thebest cake I have had..hands down...I love the awesome blend of flavors and the buttercream frosting is to die for! Their coffee and their one of a kind hot chocolate make for a perfect pairing with a slice of cake. Update: made it back to the burgh for one day and I just had to make it back to the Butterwood. It is just the perfect place to study (with the nicest staff), grab a coffee and a slice of cake!",1
It's a very cute place with beautiful cakes. The cream/frosting was a tad too sweet for my taste and the flavors were either a hit or a miss. I got the blood orange cupcake (barely tasted the blood orange) and the pumpkin cake with espresso cream. It had two strong flavors that didn't really complement each other well. But the texture of both were great - the cake was moist and soft! I also tasted some of the poppyseed cake which had a more gentle and subtle flavor. This is a great place to chat and hang around and hopefully the cakes I choose next time will be better.,1
I was a little apprehensive to try here after reading reviews about dry cakes but decided to give it a go and boy was I happy I did! People don't know what their talking about. The cakes are phenomenal. I think people are confusing density with dryness. These cakes are moist as heck and come in such neat flavors! Coffee is also very good. We split the brownie which was massive and rich as well as the earl gray and black raspberry butter cream tea cake WOW SO SO good!!!,1
"Relaxing tea and pastry spot, with a good selection of sweet little pastries to try (vegan options as well). The atmosphere is quiet and eclectic. The tea was excellent.",1
"From the outside it looks like every other coffee shop, crisp white and a contemporary feel. Inside is such a delightful surprise. Their cakes/coffee are just as surprising. The decoration and artistry that goes into their desserts are a match for their taste! Absolutely beautiful (almost too beautiful to eat) and just as delicious. Trust me you'll be ecstatic if you stop in! Also they are BYOB, AND OPENED UNTIL 11!",1
"Do you deserve some decadent elegance? Maybe some Victorian decor and huge slices of delicious cake? You are surely in the right place! I love the concept of a late night dessert place, and I think the decor works perfectly. It's similar to an elegant tea room, and a good place for conversation and fun. I got the cinnamon rosemary cake with vanilla buttercream. It's a little savory and just enough sweet. My friend got a blonde, which is like a vanilla brownie. I like that it's served warm. I've never experienced them running out of desserts, so perhaps they are planning better. I like everything about this place, and I think you will, too.",1
"A solid spot in Lawrenceville. Went here because two of my friends had their wedding cake from here (it was great!). The space itself is cool, they have an eclectic style of decor inside. They have a nice variety of offerings, some a little strange, but overall I think most people could find something here. They also have some great beverage options (coffee, espresso, etc.). I had the blueberry rose cake with vanilla buttercream. Their icing is fantastic but the cake was a little dry for my liking. Prices are a little steep. Would definitely try this place again.",1
This place always has unique vegan options. And there is always more than one. Yesterday there were four vegan options and I had never had them before. This is the best variety in town and we go there for almost everyone in the family's birthday.,1
"If cake was as healthy as vegetables, I would have cake from Butterwood for breakfast everyday. I've never tried a flavor I didn't like. The frosting is my favorite part!",1
"No matter how many times I go here there's always something new to try! The flavors are so unique (lavender, rose, figs, etc.). The only downside is it's pricy and there's not a lot of room to sit (nor outlets if you're trying to do work).",1
"It's like I went into The Secret Garden and discovered beautiful, tasty and decadent delights that were made just for my princess palate! This bakery and cafe is BEAUTIFUL! When you enter you're met with a lovely Shabby Chic decor and a comfortable, but lovely, cafe to sit and relax and think pretty thoughts. Then you go further in and the lovely bakery items behind glass tempt with the sheer prettiness of it all. The cakes, and cupcakes and pastries were absolutely amazing! I had a mini cake that was a Sage cake with Prickly Pear Agave and Fresh Cream. Impressive, right?!!! The taste was beyond this world. The cake was light and moist, the frosting was also light and not too sweet. Impressive. I paired it with a Peach Mint ice tea and sat down on the lovely antique sofa, browsed through table books they supplied and was in my own world of Cafe and Bakery decadence and I don't know if it can be surpassed! I really urge anyone reading this to take a ride to Butterwood Cake Consortium in Lawrenceville on Butler St. and you can thank me later!!!",1
Amazingly beautiful cakes and pastries in a lovely space. Lovely people too. Parking lot adjacent.,1
"Was scrambling to look for a bakery in the area and this popped up. Been driving pass this place so many times and never knew that they existed. This place has a very unique selection (in terms of flavors) of cupcakes, cakes, parfait, baked pastries and brownies. I adore their modern and rustic buttercream designs. I also appreciate that they offer gluten free options. I gotta say, if you're looking for plain vanilla, this place is not for you. I got 6/7 items from here. They're a good mix of cupcakes, pies and brownies. The buttercream on the cupcakes are delicious! Not overly sweet yet very light. If you're a fan of blueberries, try their blueberry oatmeal crumble. Otherwise, you won't go wrong with their chocolate brownies. It's one of the best brownies I've tasted!",1
"I had been on the hunt to find a cafe that serves slices of cake with a nice atmosphere such as this one (in pittsburgh it's not so easy to find) and I was set to try it out! I got the buttermilk fig cake with honey pistachio buttercream along with the hibiscus passion fruit iced tea. The cakes look so presentable in the case and it was so difficult to choose one, but it seemed the most interesting to me. This was a good dense cake, but after a while, the buttercream was getting too salty for me--it might have been better to get a coffee to compliment the taste. Also, $6+tax per slice may be a bit steep for some but slices can be shared too. There is plenty of seating throughout the inside and outside (back patio), and there are velvet couches along the wall with all the fancy plates attached to it. This is a good environment to have long chats to catch up and there is likely to be room to sit. It is likely to be decent place to study as well, although I don't think there are outlets. They also play their fantastical soundtracks not at a simply quiet volume so keep that in mind as well.",1
"Service was friendly-ish, prices are pretty high and was bummed that they weren't accepting cash. Cakes are nice, but wouldn't return for one. However, those peanut butter cookie sandwiches are amazing. Cookies are a little salty and have the right amount of crunch. The PB butter cream IS perfectly peanut butter-y. Bring those to any event and people will LOVE them and love you for bringing them. Would definitely return for more of these sandwiches in the future.",1
Vegan options are absolutely delicious! $13 for 3 cupcakes is a bit expensive but the flavor is worth it over going to a chain bakery,1
"I love this place for so many reasons! It was within walking distance of my old apartment, making it dangerously easy to pick up a few treats every so often. I love that they are open late! This is the most perfect after dinner dessert date spot. They are open until 11 pm on the weekends. You can stop in to grab a few desserts for breakfast the next morning, or sit and share a slice of cake in their romantic and dimly lit lounge area. We have ordered their tea cakes and full size cakes for my friend that is vegan. Everyone always enjoys it, even if they don't know that it's vegan. Their flavors are so unique and you won't find anything like these desserts anywhere else. My favorites are the blueberry rose cake with fig cream olive oil love cake and the lavender tea cake with blackberry buttercream. The blondie bars are also to die for. They serve great coffee and espresso drinks too. They used to have a few tables outside in the back, but I'm not sure if they still do or not. This place is beautiful, and so are their desserts. Definitely check this place out especially for a special celebration!",1
"After having dinner with two friends we were all in need of a sweet treat. A quick Yelp search in our area lead us here. We each (of course) decided on different cakes: pear, fig, and chocolate peanut butter. Naturally, we ordered one of each. With the addition of a cappuccino and a hot chocolate. The hot chocolate is the REAL DEAL and not to be missed! All in all, the experience was fabulous. Each cake was amazing, the hot chocolate was rich but perfectly creamy, and the dark ambiance was edgy but inviting. If all that wasn't enough, Butterwood is open late (perfect for late night cravings)!",1
"Quaint stop for deliciously moist cake & rich coffee. If near this area, add this to your list. Even the flavor combinations were special.",1
"The desserts here lived up to the hype! The cake we got wasn't too sweet, the sweetness was perfect, and the slice was huge. The service was great, and I would definitely go back especially since it's open late and has a cute interior decor.",1
"This is a beautiful Victoria posh dessert bar with comfy seating. They have about 5 cakes to pick from and some small desserts. My 8 layer strawberry cream cake was delicious and they are open late night for dessert and coffee! The only draw back is they are far from the main action, you will have to drive here, it's past the cemetary. I hope they build more stores in this area.",1
"Their vegan cake is pretty good! I'm allergic to dairy and can't have regular cake, so I always appreciate it when there's somewhere nearby with vegan desserts. It's not the best vegan cake I've had, but it's pretty good.",1
"On today's Lawrenceville cookie tour I made it a point to hike nearly 10 blocks from my car to find this place. It is very small and quaint. They have a relaxed seating area in the front with a few comfortable chairs and tables. In the back were all your dessert offerings. I asked the person who waited on me what her recommendation was and she said everything. Well that leaves me with one option. Look and see what little is left and chances are I would get a winner. They are all priced at $6.00 but the slices are enormous! I saw the cinnamon cake was gone so I opted for what they call the vanilla black sesame cake with chocolate buttercream.Never tried anything like that before but it's different so I went with it. The lady brought the slice to my table and it was to die for! Every bite you can taste the sesame seeds and it was very rich! I learned that take out is available as well and of course you can purchase whole cakes if you are inclined to do so. I really felt like I was eating a gigantic piece from one of the more popular chain restaurants. I was so stuffed from eating it that I was glad I had the 10 blocks to head back to my car to ""burn"" some of it off. The cake shop is located near Allegheny Cemetery and it is easy to miss if you don't check the house numbers. Next time I'll get a box to take half of it home!",1
